SourceFile,ImageDescription,FileName,CreateDate,GPSPosition,UserComment
D:/Data/20230208_102720_Jl.-Unida-I-STA-0+145.jpg,"Jl. Unida I
STA 0+145",20230208_102720_Jl.-Unida-I-STA-0+145.jpg,2023:02:08 10:27:20,"5 deg 32' 19.21"" N, 95 deg 18' 9.53"" E",-
D:/Data/20230208_102904_Jl.-Pemancar-Dalam-I-STA-0+000.jpg,"Jl. Pemancar Dalam I
STA 0+000",20230208_102904_Jl.-Pemancar-Dalam-I-STA-0+000.jpg,2023:02:08 10:29:04,"5 deg 32' 18.72"" N, 95 deg 18' 16.10"" E",-
D:/Data/20230208_102907_Jl.-Pemancar-Dalam-I-STA-0+000.jpg,"Jl. Pemancar Dalam I
STA 0+000",20230208_102907_Jl.-Pemancar-Dalam-I-STA-0+000.jpg,2023:02:08 10:29:07,"5 deg 32' 18.71"" N, 95 deg 18' 16.11"" E",-
D:/Data/20230208_103027_Jl.-Pemancar-Dalam-I-STA-0+050.jpg,"Jl. Pemancar Dalam I
STA 0+050",20230208_103027_Jl.-Pemancar-Dalam-I-STA-0+050.jpg,2023:02:08 10:30:27,"5 deg 32' 18.06"" N, 95 deg 18' 14.09"" E",-
D:/Data/20230208_103109_Jl.-Pemancar-Dalam-I-STA-0+100.jpg,"Jl. Pemancar Dalam I
STA 0+100",20230208_103109_Jl.-Pemancar-Dalam-I-STA-0+100.jpg,2023:02:08 10:31:09,"5 deg 32' 17.67"" N, 95 deg 18' 11.89"" E",-
D:/Data/20230208_103152_Jl.-Pemancar-Dalam-I-STA-0+150.jpg,"Jl. Pemancar Dalam I
STA 0+150",20230208_103152_Jl.-Pemancar-Dalam-I-STA-0+150.jpg,2023:02:08 10:31:52,"5 deg 32' 17.65"" N, 95 deg 18' 10.08"" E",-
D:/Data/20230208_103225_Jl.-Pemancar-Dalam-I-STA-0+200.jpg,"Jl. Pemancar Dalam I
STA 0+200",20230208_103225_Jl.-Pemancar-Dalam-I-STA-0+200.jpg,2023:02:08 10:32:25,"5 deg 32' 17.45"" N, 95 deg 18' 8.14"" E",-
D:/Data/20230208_103301_Jl.-Pemancar-Dalam-I-STA-0+250.jpg,"Jl. Pemancar Dalam I
STA 0+250",20230208_103301_Jl.-Pemancar-Dalam-I-STA-0+250.jpg,2023:02:08 10:33:01,"5 deg 32' 16.94"" N, 95 deg 18' 6.44"" E",-
D:/Data/20230208_103355_Jl.-Pemancar-Dalam-I-STA-0+300.jpg,"Jl. Pemancar Dalam I
STA 0+300",20230208_103355_Jl.-Pemancar-Dalam-I-STA-0+300.jpg,2023:02:08 10:33:55,"5 deg 32' 15.56"" N, 95 deg 18' 5.18"" E",-
D:/Data/20230208_103916_Jl.-Benteng-STA-0+000.jpg,"Jl. Benteng
STA 0+000",20230208_103916_Jl.-Benteng-STA-0+000.jpg,2023:02:08 10:39:16,"5 deg 32' 8.80"" N, 95 deg 18' 6.71"" E",-
D:/Data/20230208_103921_Jl.-Benteng-STA-0+000.jpg,"Jl. Benteng
STA 0+000",20230208_103921_Jl.-Benteng-STA-0+000.jpg,2023:02:08 10:39:20,"5 deg 32' 8.83"" N, 95 deg 18' 6.68"" E",-
D:/Data/20230208_104004_Jl.-Benteng-STA-0+005.jpg,"Jl. Benteng
STA 0+005",20230208_104004_Jl.-Benteng-STA-0+005.jpg,2023:02:08 10:40:04,"5 deg 32' 9.29"" N, 95 deg 18' 6.66"" E",-
D:/Data/20230208_104036_Jl.-Benteng-STA-0+007.jpg,"Jl. Benteng
STA 0+007",20230208_104036_Jl.-Benteng-STA-0+007.jpg,2023:02:08 10:40:36,"5 deg 32' 9.79"" N, 95 deg 18' 6.67"" E",-
D:/Data/20230208_104148_Jl.-Benteng-STA-0+030.jpg,"Jl. Benteng
STA 0+030",20230208_104148_Jl.-Benteng-STA-0+030.jpg,2023:02:08 10:41:48,"5 deg 32' 11.28"" N, 95 deg 18' 6.42"" E",-
D:/Data/20230208_104217_Jl.-Benteng-STA-0+035.jpg,"Jl. Benteng
STA 0+035",20230208_104217_Jl.-Benteng-STA-0+035.jpg,2023:02:08 10:42:17,"5 deg 32' 11.43"" N, 95 deg 18' 6.46"" E",-
D:/Data/20230208_104251_Jl.-Benteng-STA-0+050.jpg,"Jl. Benteng
STA 0+050",20230208_104251_Jl.-Benteng-STA-0+050.jpg,2023:02:08 10:42:51,"5 deg 32' 12.65"" N, 95 deg 18' 6.25"" E",-
D:/Data/20230208_104337_Jl.-Benteng-STA-0+100.jpg,"Jl. Benteng
STA 0+100",20230208_104337_Jl.-Benteng-STA-0+100.jpg,2023:02:08 10:43:37,"5 deg 32' 14.69"" N, 95 deg 18' 6.52"" E",-
D:/Data/20230208_104423_Jl.-Benteng-STA-0+150.jpg,"Jl. Benteng
STA 0+150",20230208_104423_Jl.-Benteng-STA-0+150.jpg,2023:02:08 10:44:23,"5 deg 32' 16.71"" N, 95 deg 18' 6.66"" E",-
D:/Data/20230208_104508_Jl.-Benteng-STA-0+200.jpg,"Jl. Benteng
STA 0+200",20230208_104508_Jl.-Benteng-STA-0+200.jpg,2023:02:08 10:45:08,"5 deg 32' 15.64"" N, 95 deg 18' 5.28"" E",-
D:/Data/20230208_104550_Jl.-Benteng-STA-0+250.jpg,"Jl. Benteng
STA 0+250",20230208_104550_Jl.-Benteng-STA-0+250.jpg,2023:02:08 10:45:50,"5 deg 32' 16.40"" N, 95 deg 18' 3.53"" E",-
D:/Data/20230208_104632_Jl.-Benteng-STA-0+300.jpg,"Jl. Benteng
STA 0+300",20230208_104632_Jl.-Benteng-STA-0+300.jpg,2023:02:08 10:46:32,"5 deg 32' 16.11"" N, 95 deg 18' 1.51"" E",-
D:/Data/20230208_105132_Jl.-Kuta-Baro-STA-0+000.jpg,"Jl. Kuta Baro
STA 0+000",20230208_105132_Jl.-Kuta-Baro-STA-0+000.jpg,2023:02:08 10:51:32,"5 deg 32' 11.38"" N, 95 deg 18' 16.19"" E",-
D:/Data/20230208_105136_Jl.-Kuta-Baro-STA-0+000.jpg,"Jl. Kuta Baro
STA 0+000",20230208_105136_Jl.-Kuta-Baro-STA-0+000.jpg,2023:02:08 10:51:36,"5 deg 32' 11.41"" N, 95 deg 18' 16.17"" E",-
D:/Data/20230208_105233_Jl.-Kuta-Baro-STA-0+020.jpg,"Jl. Kuta Baro
STA 0+020",20230208_105233_Jl.-Kuta-Baro-STA-0+020.jpg,2023:02:08 10:52:33,"5 deg 32' 11.19"" N, 95 deg 18' 15.32"" E",-
