SourceFile,ImageDescription,FileName,CreateDate,GPSPosition,UserComment
D:/Data/20221006_121643_Jl-Merpati-Sta-0+200.JPG,"Jl Merpati
Sta 0+200",20221006_121643_Jl-Merpati-Sta-0+200.JPG,2022:10:06 12:16:43,"5 deg 33' 6.62"" N, 95 deg 19' 49.08"" E","Jl Merpati
Sta 0+200"
D:/Data/20221006_121735_Jl-gelatik-Sta-0+000.JPG,"Jl gelatik
Sta 0+000",20221006_121735_Jl-gelatik-Sta-0+000.JPG,2022:10:06 12:17:35,"5 deg 33' 11.14"" N, 95 deg 19' 49.90"" E","Jl gelatik
Sta 0+000"
D:/Data/20221006_121811_Jl-gelatik-Sta-0+050(1).JPG,"Jl gelatik
Sta 0+050",20221006_121811_Jl-gelatik-Sta-0+050(1).JPG,2022:10:06 12:18:11,"5 deg 33' 10.51"" N, 95 deg 19' 48.01"" E","Jl gelatik
Sta 0+050"
D:/Data/20221006_121811_Jl-gelatik-Sta-0+050.JPG,"Jl gelatik
Sta 0+050",20221006_121811_Jl-gelatik-Sta-0+050.JPG,2022:10:06 12:18:11,"5 deg 33' 10.78"" N, 95 deg 19' 48.28"" E","Jl gelatik
Sta 0+050"
D:/Data/20221006_121838_Jl-gelatik-Sta-0+100.JPG,"Jl gelatik
Sta 0+100",20221006_121838_Jl-gelatik-Sta-0+100.JPG,2022:10:06 12:18:38,"5 deg 33' 9.47"" N, 95 deg 19' 46.55"" E","Jl gelatik
Sta 0+100"
D:/Data/20221006_121900_Jl-gelatik-Sta-0+150.JPG,"Jl gelatik
Sta 0+150",20221006_121900_Jl-gelatik-Sta-0+150.JPG,2022:10:06 12:19:00,"5 deg 33' 8.62"" N, 95 deg 19' 45.37"" E","Jl gelatik
Sta 0+150"
D:/Data/20221006_121924_Jl-gelatik-Sta-0+200.JPG,"Jl gelatik
Sta 0+200",20221006_121924_Jl-gelatik-Sta-0+200.JPG,2022:10:06 12:19:24,"5 deg 33' 7.90"" N, 95 deg 19' 44.02"" E","Jl gelatik
Sta 0+200"
D:/Data/20221006_121928_Jl-gelatik-Sta-0+200.JPG,"Jl gelatik
Sta 0+200",20221006_121928_Jl-gelatik-Sta-0+200.JPG,2022:10:06 12:19:28,"5 deg 33' 7.71"" N, 95 deg 19' 43.69"" E","Jl gelatik
Sta 0+200"
D:/Data/20221006_122001_Jl-gelatik-Sta-0+250.JPG,"Jl gelatik
Sta 0+250",20221006_122001_Jl-gelatik-Sta-0+250.JPG,2022:10:06 12:20:01,"5 deg 33' 7.47"" N, 95 deg 19' 42.29"" E","Jl gelatik
Sta 0+250"
D:/Data/20221006_122019_Jl-gelatik-Sta-0+300.JPG,"Jl gelatik
Sta 0+300",20221006_122019_Jl-gelatik-Sta-0+300.JPG,2022:10:06 12:20:19,"5 deg 33' 6.81"" N, 95 deg 19' 42.10"" E","Jl gelatik
Sta 0+300"
D:/Data/20221006_122055_Jl-gelatik-Sta-0+350.JPG,"Jl gelatik
Sta 0+350",20221006_122055_Jl-gelatik-Sta-0+350.JPG,2022:10:06 12:20:55,"5 deg 33' 4.97"" N, 95 deg 19' 42.35"" E","Jl gelatik
Sta 0+350"
D:/Data/20221006_122215_Jl-gelatik-Sta-0+400.JPG,"Jl gelatik
Sta 0+400",20221006_122215_Jl-gelatik-Sta-0+400.JPG,2022:10:06 12:22:15,"5 deg 33' 3.85"" N, 95 deg 19' 42.52"" E","Jl gelatik
Sta 0+400"
